iter	RMSE
448	0.01816592046
449	0.01815754059
450	0.01814680107
451	0.01813851124
452	0.01813320685
453	0.01812424506
454	0.01812109133
455	0.01811668007
456	0.01811040734
457	0.01810416693
458	0.01809831823
459	0.01809000957
460	0.01807904841
461	0.01806806923
462	0.01805518271
463	0.01804931349
464	0.01803493324
465	0.01802718267
466	0.01802036563
467	0.01801700487
468	0.01800632159
469	0.01799775462
470	0.0179807738
471	0.0179770196
472	0.01797307863
473	0.01796491458
474	0.01796109959
475	0.01795204115
476	0.01793893397
477	0.0179290356
478	0.01792030537
479	0.01791136773
480	0.01790229929
481	0.01789830259
482	0.0178882227
483	0.01788293752
484	0.01787810585
485	0.01787177245
486	0.01786623802
487	0.01785755153
488	0.01785298107
489	0.01784523424
490	0.01783914564
491	0.0178322147
492	0.01782362957
493	0.01782012858
494	0.01781174448
495	0.01779988769
496	0.01779538566
497	0.01778912049
498	0.01777851316
499	0.01777138697
500	0.01776485548
501	0.0177594246
502	0.01774944219
503	0.01774354678
504	0.0177351746
505	0.01772873919
506	0.01771736923
507	0.01771000402
508	0.01770251379
509	0.01768899301
510	0.01768138819
511	0.01767004571
512	0.0176579493
513	0.01765150026
514	0.01764917048
515	0.01763877346
516	0.01762512854
517	0.01761609941
518	0.01760871296
519	0.01760417253
520	0.01759940374
521	0.01759011722
522	0.01758287422
523	0.01757432766
524	0.01757117587
525	0.01756384034
526	0.01755773743
527	0.01754844748
528	0.0175458972
529	0.01753269603
530	0.01752764442
531	0.01751276794
532	0.01750749309
533	0.01750379944
534	0.01748631719
535	0.01748009787
536	0.0174689534
537	0.01745764541
538	0.01745356267
539	0.01744864525
540	0.01743632172
541	0.01743341525
542	0.01743012388
543	0.01742380616
544	0.01741242957
545	0.01740804081
546	0.01740634072
547	0.01739958512
548	0.01739569747
549	0.01738793112
550	0.01738058065
551	0.01737239836
552	0.01736585283
553	0.01735962637
554	0.01735324214
555	0.01734769158
556	0.01733968489
557	0.01733604837
558	0.01732949781
559	0.01732230658
560	0.01731367745
561	0.01730681778
562	0.017301665
563	0.01729369475
564	0.01728993731
565	0.01728445266
566	0.01727666489
567	0.01727061242
568	0.01726346025
569	0.01725618856
570	0.01725005845
571	0.01724488537
572	0.01723655707
573	0.01722317845
574	0.01721565518
575	0.01720923059
576	0.01719759813
577	0.01719392172
578	0.01718640117
579	0.01717769981
580	0.01717347422
581	0.01716711293
582	0.01716059314
583	0.01715388159
584	0.01714766383
585	0.01713707128
586	0.01712809023
587	0.0171178931
588	0.01711233798
589	0.01710264686
590	0.01708979451
591	0.01708699546
592	0.0170853126
593	0.01708058896
594	0.0170732365
595	0.01706630849
596	0.01705725572
597	0.01705276114
598	0.01704524113
599	0.01703268793
600	0.01702305537
601	0.01701625634
602	0.01700395829
603	0.01699336601
604	0.01698848844
605	0.01698212062
606	0.0169742479
607	0.01696993558
608	0.01695952082
609	0.01695674052
610	0.01694878895
611	0.01694240625
612	0.0169402373
613	0.01693405149
614	0.01693030835
615	0.01692347501
616	0.01692128535
617	0.01691058079
618	0.01690475986
619	0.01689648522
620	0.01688908332
621	0.01688563815
622	0.01687370842
623	0.01685952403
624	0.0168501716
625	0.01684313424
626	0.01684069353
627	0.01683282261
628	0.01682520867
629	0.01681681195
630	0.01681329379
631	0.01680586466
632	0.01679235516
633	0.016779766
634	0.01677280036
635	0.01677110805
636	0.01676572768
637	0.01676015415
638	0.01675541961
639	0.01674702342
640	0.01673928006
641	0.01673048116
642	0.01672623281
643	0.01672273813
644	0.01671480606
645	0.01671344994
646	0.01670797752
647	0.01670285373
648	0.01669694791
649	0.01668930281
650	0.01668441966
651	0.01667345697
652	0.01666529803
653	0.01666325447
654	0.01665567663
655	0.01665157568
656	0.01664434194
657	0.01663960732
658	0.01663763564
659	0.01662990305
660	0.01662263119
661	0.01661411673
662	0.01660393762
663	0.01659580846
664	0.01658025756
665	0.01657390553
666	0.01656395702
667	0.01655496392
668	0.01654349263
669	0.01653592176
670	0.01653182598
671	0.01652482033
672	0.01651587392
673	0.01650480635
674	0.01649648282
675	0.01648463029
676	0.01647630534
677	0.01646460442
678	0.01645729565
679	0.01645041316
680	0.01643847113
681	0.01643456444
682	0.01642793646
683	0.0164126648
684	0.01640921877
685	0.0164033318
686	0.01639838406
687	0.01639688713
688	0.01639044485
689	0.0163875618
690	0.01637773676
691	0.01636381956
692	0.01635417041
693	0.01634995919
694	0.01633845176
695	0.01632558054
696	0.01632298278
697	0.01631903546
698	0.01631282922
699	0.01630928592
700	0.01630674659
701	0.01629595241
702	0.01629426202
703	0.01629216755
704	0.01628962904
705	0.01628435085
706	0.01628224109
707	0.01627654126
708	0.01626850974
709	0.01626109439
710	0.01625822152
711	0.01625042965
712	0.01624375268
713	0.01623952166
714	0.01623533972
715	0.01623276747
716	0.01622671992
717	0.01621840846
718	0.01621508733
719	0.01621250183
720	0.0162051486
721	0.01619778325
722	0.0161897925
723	0.0161836762
724	0.01618086442
725	0.01617488442
726	0.0161725228
727	0.01616871004
728	0.01615768992
729	0.01615625569
730	0.01614951696
731	0.01614337613
732	0.01613670849
733	0.01613405768
734	0.0161268388
735	0.01612146682
736	0.01611310529
737	0.01610684707
738	0.01610187327
739	0.01609754742
740	0.01609162159
741	0.01608751185
742	0.01608432156
743	0.01607206491
744	0.01606890466
745	0.01606279785
746	0.01605730704
747	0.01604628437
748	0.01603744831
749	0.01602931949
750	0.01602249485
751	0.01601129371
752	0.01600309358
753	0.01599409838
754	0.01599122984
755	0.01598456811
756	0.01597505188
757	0.01596353579
758	0.01595554578
759	0.01595352822
760	0.01594763199
761	0.01594098957
762	0.01593766715
763	0.01593086916
764	0.01592590454
765	0.0159216893
766	0.01591523202
767	0.01590669369
768	0.01590107774
769	0.01589301933
770	0.01588610637
771	0.01587649227
772	0.01587247945
773	0.01586460508
774	0.01585343499
775	0.01584623544
776	0.01584298114
777	0.01583967213
778	0.01583539158
779	0.0158334966
780	0.01582613696
781	0.01581804308
782	0.0158053777
783	0.01579633575
784	0.01579057138
785	0.01577951337
786	0.01576812131
787	0.01575910811
788	0.01575518257
789	0.01574573325
790	0.01573809194
791	0.01572931715
792	0.01572687873
793	0.01571922313
794	0.01571682501
795	0.01570996198
796	0.01570029895
797	0.01569737182
798	0.01568911153
799	0.01568065122
800	0.01567788739
801	0.01566915704
802	0.01566158058
803	0.01565078368
804	0.01564351843
805	0.01563693431
806	0.01563396741
807	0.0156264184
808	0.01561989845
809	0.01561313196
810	0.01560563214
811	0.01560284223
812	0.01559794131
813	0.01558844524
814	0.01558698204
815	0.01557726065
816	0.015572704
817	0.01556531593
818	0.01555746066
819	0.01554898652
820	0.01554749024
821	0.01553667587
822	0.01552735257
823	0.01552373767
824	0.01552146663
825	0.01551259628
826	0.01550579582
827	0.01550393005
828	0.01549770386
829	0.01549047257
830	0.01548680842
831	0.01548092366
832	0.01547494291
833	0.01547020518
834	0.01546374996
835	0.01545785707
836	0.01545334095
837	0.01543905275
838	0.01543258339
839	0.01542690993
840	0.01542141764
841	0.01541642628
842	0.01540904286
843	0.01540080958
844	0.01539482458
845	0.01538718751
846	0.01537920229
847	0.01537713256
848	0.01537182785
849	0.01536738509
850	0.01536446123
851	0.01535927873
852	0.01535112982
853	0.01534670425
854	0.01533798
855	0.01532939026
856	0.01532734158
857	0.01532212857
858	0.01531629451
859	0.0153083857
860	0.0153063828
861	0.01530399033
862	0.01529759746
863	0.01529407793
864	0.01528907422
865	0.0152831949
866	0.01527592627
867	0.015271286
868	0.01526629194
869	0.01525832699
870	0.01525082056
871	0.01524764172
872	0.01524607338
873	0.01523976036
874	0.01523532666
875	0.01523042457
876	0.0152230977
877	0.01521549149
878	0.01520950023
879	0.01520268757
880	0.01519741401
881	0.0151939682
882	0.01519271301
883	0.01518659103
884	0.0151849761
885	0.0151802037
886	0.01517171509
887	0.01516462094
888	0.01515513808
889	0.01514657888
890	0.01513707841
891	0.01513234424
892	0.0151287686
893	0.01512687653
894	0.01512321295
895	0.01511826978
896	0.01511250386
897	0.01510452957
898	0.01510065984
899	0.01509249294
900	0.01508213563
901	0.01507549942
902	0.01507038501
903	0.01506077899
904	0.01505253485
905	0.01504948577
906	0.01504236754
907	0.01504050908
908	0.01503630714
909	0.01502991005
910	0.01502152063
911	0.01501935905
912	0.0150142644
913	0.01500835004
914	0.01500219327
915	0.01499563886
916	0.01499080376
917	0.01498682759
918	0.01498499688
919	0.01497572908
920	0.01497061261
921	0.01496687015
922	0.01496317692
923	0.0149593776
924	0.01495436381
925	0.01494577796
926	0.01493967877
927	0.01493469854
928	0.01493255611
929	0.01492769827
930	0.01492206195
931	0.01491974276
932	0.01491296218
933	0.01490762713
934	0.01490482273
935	0.01489461552
936	0.01488464989
937	0.01487761526
938	0.0148704246
939	0.01486702328
940	0.01486553514
941	0.0148562684
942	0.01485059819
943	0.01484379481
944	0.01483578396
945	0.01482775797
946	0.01482122769
947	0.01481691841
948	0.01480753067
949	0.0148049496
950	0.01479924394
951	0.01479286964
952	0.01479024542
953	0.01478428424
954	0.01477627556
955	0.01476963041
956	0.01476254931
957	0.01475806634
958	0.01475351516
959	0.01474782723
960	0.01474096558
961	0.01473793299
962	0.0147316094
963	0.01472140711
964	0.01471302918
965	0.0147071879
966	0.01469990695
967	0.01469403632
968	0.01468779597
969	0.01468407879
970	0.01467752827
971	0.01467091816
972	0.01466254167
973	0.01465841036
974	0.01464932795
975	0.01463832087
976	0.01463155698
977	0.01462496853
978	0.01462306638
979	0.01461427364
980	0.01460898921
981	0.0146037007
982	0.01459849033
983	0.01459711499
984	0.01458891484
985	0.01458090687
986	0.01457098766
987	0.01456529461
988	0.01455570628
989	0.01455275393
990	0.01454706607
991	0.01454141607
992	0.01453506603
993	0.01452617556
994	0.01452007827
995	0.01451703509
996	0.01451381796
997	0.01450504907
998	0.0144975604
999	0.01449527826
1000	0.01448810033
1001	0.014480817
1002	0.01447267661
1003	0.01446611534
1004	0.01445963441
1005	0.01445149077
1006	0.0144488559
1007	0.01443888362
1008	0.01443179951
1009	0.01442271623
1010	0.01441635265
1011	0.01441156452
1012	0.01440801592
1013	0.01440192651
1014	0.01439714147
1015	0.01439065757
1016	0.01438887224
1017	0.01438196136
1018	0.01437868134
1019	0.01437067321
1020	0.01436275151
1021	0.01435771573
1022	0.01434714973
1023	0.01434240541
1024	0.01433411838
1025	0.0143329273
1026	0.01432693737
1027	0.0143219518
1028	0.01431530915
1029	0.01430741262
1030	0.01430059838
1031	0.01429499838
1032	0.01428746163
1033	0.01428247744
1034	0.01427980771
1035	0.01427199036
1036	0.01426965459
1037	0.01426384509
1038	0.01425741607
1039	0.0142517882
1040	0.0142500762
1041	0.01424453587
1042	0.0142360015
1043	0.01422813807
1044	0.01422270045
1045	0.01421702421
1046	0.01421392637
1047	0.01420907144
1048	0.01420614307
1049	0.01419910065
1050	0.01419290693
1051	0.0141864252
1052	0.01418069961
1053	0.01417783495
1054	0.01417599626
1055	0.01416778065
1056	0.0141640163
1057	0.01415557206
1058	0.01414903323
1059	0.01414077668
1060	0.01413668836
1061	0.01412980762
1062	0.0141223085
1063	0.01411801469
1064	0.01410909403
1065	0.01410354361
1066	0.01410061619
1067	0.0140963532
1068	0.01408841008
1069	0.01408324586
1070	0.01408153385
1071	0.01407856297
1072	0.01407497756
1073	0.01406749042
1074	0.01406230348
1075	0.01405718328
1076	0.01405364968
1077	0.01404920011
1078	0.01404214421
1079	0.01403596444
1080	0.01402738053
1081	0.01401927076
1082	0.01401455887
1083	0.01400654458
1084	0.01399934539
1085	0.01399226534
1086	0.01398525445
1087	0.01397753356
1088	0.01397095954
1089	0.01396379326
1090	0.01396043278
1091	0.01395490289
1092	0.01395328543
1093	0.01394923792
1094	0.01394506242
1095	0.01394018595
1096	0.01393622098
1097	0.01392839279
1098	0.0139218799
1099	0.01391682672
1100	0.01391315288
1101	0.01390962035
1102	0.01390121646
1103	0.0138978314
1104	0.01389235659
1105	0.01388606683
1106	0.01388272568
1107	0.01387511314
1108	0.01386759302
1109	0.01386085745
1110	0.01385872474
1111	0.01385043371
1112	0.01384885192
1113	0.01384442118
1114	0.01383901235
1115	0.01383186736
1116	0.01382162532
1117	0.01381501978
1118	0.01381092642
1119	0.01380674277
1120	0.01379885858
1121	0.01379582094
1122	0.01379277044
1123	0.01379047981
1124	0.01378569541
1125	0.0137805254
1126	0.01377502554
1127	0.01377375355
1128	0.01376792302
1129	0.01376326276
1130	0.01376154177
1131	0.01375925961
1132	0.01375656381
1133	0.01374873512
1134	0.01374315275
1135	0.01373646204
1136	0.01373077886
1137	0.01372899488
1138	0.01372260971
1139	0.0137192261
1140	0.01370825716
1141	0.01370245247
1142	0.01369699963
1143	0.0136913902
1144	0.01368479988
1145	0.01368188386
1146	0.01367894248
1147	0.01367215341
1148	0.01366720709
1149	0.01366232339
1150	0.01365902929
1151	0.01365367271
1152	0.01364803595
1153	0.01364459114
1154	0.01364125555
1155	0.01363832716
1156	0.01363399757
1157	0.01362772783
1158	0.01362088047
1159	0.01361222948
1160	0.01361079653
1161	0.01360610781
1162	0.01360177769
1163	0.01359439416
1164	0.01358495881
1165	0.01357655745
1166	0.01357403879
1167	0.01356738495
1168	0.0135622876
1169	0.013558016
1170	0.01355093345
1171	0.0135456211
1172	0.01353935228
1173	0.01353498325
1174	0.01352894109
1175	0.01352125109
1176	0.01351267298
1177	0.01351055185
1178	0.01350540507
1179	0.01350062868
1180	0.01349099455
1181	0.01348468038
1182	0.01348237039
1183	0.01347811476
1184	0.01347231655
1185	0.01346715097
1186	0.01345874375
1187	0.01345749006
1188	0.01345323498
1189	0.01344627357
1190	0.01343968387
1191	0.01343468101
1192	0.01343132287
1193	0.01342614018
1194	0.01341966089
1195	0.01341163486
1196	0.01340766993
1197	0.01340634834
1198	0.0134056914
1199	0.01339697458
1200	0.01339155402
1201	0.01338763071
1202	0.013381728
1203	0.01337733738
1204	0.0133750179
1205	0.01337061328
1206	0.01336397576
1207	0.01335854581
1208	0.01335728423
1209	0.01335224055
1210	0.01334607046
1211	0.01334472394
1212	0.01334089862
1213	0.01333766152
1214	0.01333162015
1215	0.01332877289
1216	0.01332255523
1217	0.01331947935
1218	0.01331570143
1219	0.0133077739
1220	0.01330258835
1221	0.01329857206
1222	0.01329191533
1223	0.01328885425
1224	0.01328621931
1225	0.01328021238
1226	0.01327412614
1227	0.01327036492
1228	0.01326394476
1229	0.01326009723
1230	0.01325258891
1231	0.01324395111
1232	0.01323937765
1233	0.01323502937
1234	0.0132285739
1235	0.01322443952
1236	0.01321898521
1237	0.01321469543
1238	0.01320873051
1239	0.01320555712
1240	0.01319980183
1241	0.01319851355
1242	0.01319546251
1243	0.01319066135
1244	0.01318821282
1245	0.01318283164
1246	0.01317829509
1247	0.01316979479
1248	0.01316448222
1249	0.01315862183
1250	0.01315176331
1251	0.01314747446
1252	0.01314393111
1253	0.01313728065
1254	0.01313061757
1255	0.01312753735
1256	0.01312054816
1257	0.01311450469
1258	0.0131075801
1259	0.01310315248
1260	0.01309594914
1261	0.01309244885
1262	0.01308526361
1263	0.01308143327
1264	0.0130778013
1265	0.01307204059
1266	0.01306918274
1267	0.01306470063
1268	0.01306025523
1269	0.01305852855
1270	0.01305346815
1271	0.01304916282
1272	0.01304589035
1273	0.01304066913
1274	0.01303586763
1275	0.01303510679
1276	0.01303231561
1277	0.01302893653
1278	0.01302543648
1279	0.01301918237
1280	0.01301484953
1281	0.01300803131
1282	0.01300115418
